ID,year,从业人数,资产总额,负债总额,营业总收入,主营业务收入,利润总额,净利润,纳税总额,所有者权益合计
5978515,2015,726,23520,8820,58800,29400,5880,5880,23520,14700
5978517,2015,472,359480,175655,862752,603926.4,345100.8,0,345100.8,183825
5978518,2015,758,2220,2220,9546,4773,954.6,0,3818.4,0
5978519,2015,535,77110,105150,100243,40097.2,40097.2,40097.2,40097.2,-28040
5978520,2015,855,28560,11900,2856,1713.6,856.8,-285.6,0,16660
5978522,2015,74,34160,15860,160552,80276,64220.8,48165.6,64220.8,18300
5978523,2015,907,154110,224160,523974,366781.8,261987,-52397.4,0,-70050
5978524,2015,953,228000,218500,410400,246240,164160,NA,0,9500
5978525,2015,983,80280,110385,48168,24084,9633.6,9633.6,9633.6,-30105
5978526,2015,896,35600,48060,106800,42720,53400,10680,42720,-12460
5978527,2015,768,469040,690030,1313312,525324.8,393993.6,131331.2,262662.4,-220990
5978528,2015,28,236640,226780,141984,113587.2,42595.2,28396.8,85190.4,9860
5978529,2015,479,84000,161000,319200,159600,63840,-31920,0,-77000
5978530,2015,229,43600,19620,61040,36624,24416,12208,36624,23980
5978531,2015,645,57330,49140,80262,56183.4,40131,32104.8,16052.4,8190
5978532,2015,691,48480,22220,213312,127987.2,85324.8,42662.4,42662.4,26260
5978533,2015,653,290680,285090,406952,162780.8,81390.4,0,81390.4,5590
5978534,2015,563,274880,532580,1072032,750422.4,428812.8,107203.2,428812.8,-257700
5978535,2015,872,593450,292160,534105,427284,53410.5,160231.5,320463,301290
5978536,2015,289,79680,139440,39840,15936,11952,0,15936,-59760
5978537,2015,574,446400,218240,1874880,1312416,749952,-187488,0,228160
5978539,2015,563,93360,178940,37344,26140.8,18672,7468.8,22406.4,-85580
5978540,2015,887,28560,35700,NA,63403.2,52836,-10567.2,0,-7140
5978541,2015,100,42000,60900,197400,138180,39480,39480,118440,-18900
5978542,2015,916,15510,28200,49632,34742.4,9926.4,14889.6,29779.2,-12690
5978543,2015,157,327200,319020,327200,229040,98160,-32720,0,8180
5978544,2015,89,2850,2280,5700,2280,2280,0,1140,570
5978545,2015,684,216810,417560,888921,622244.7,266676.3,355568.4,177784.2,-200750
5978546,2015,519,88750,170400,35500,24850,17750,14200,7100,-81650
5978547,2015,486,157320,74290,220248,176198.4,110124,66074.4,88099.2,83030
5978548,2015,865,112480,210900,506160,354312,253080,-50616,0,-98420
5978549,2015,141,26700,12015,98790,39516,39516,0,19758,14685
5978550,2015,366,44050,35240,127745,89421.5,38323.5,-12774.5,0,8810
5978551,2015,715,14850,29040,74250,29700,14850,7425,29700,-14190
5978552,2015,42,87360,42640,419328,335462.4,125798.4,41932.8,251596.8,44720
5978553,2015,860,131180,60905,209888,146921.6,41977.6,0,41977.6,70275
5978554,2015,247,16800,22050,6720,5376,3360,-672,0,-5250
5978555,2015,449,115560,55640,531576,212630.4,212630.4,-53157.6,0,59920
5978556,2015,509,14000,6000,29400,14700,5880,11760,5880,8000
5978557,2015,91,84500,124800,287300,114920,114920,57460,57460,-40300
5978558,2015,480,59700,80595,226860,136116,22686,22686,45372,-20895
5978559,2015,460,183040,176000,54912,43929.6,16473.6,0,21964.8,7040
5978560,2015,763,21360,20470,51264,30758.4,5126.4,15379.2,10252.8,890
5978561,2015,498,7560,0,756,302.4,75.6,226.8,453.6,7560
5978564,2015,404,381600,NA,954000,763200,381600,0,190800,-181260
5978565,2015,209,9880,9690,24700,12350,12350,4940,14820,190
5978566,2015,388,62200,29545,174160,69664,52248,-17416,0,32655
5978567,2015,908,95520,87560,152832,61132.8,45849.6,15283.2,61132.8,7960
5978568,2015,463,327240,318150,1603476,1122433.2,320695.2,160347.6,962085.6,9090
5978569,2015,867,58770,26120,135171,81102.6,67585.5,13517.1,27034.2,32650
5978570,2015,336,126240,120980,340848,272678.4,68169.6,136339.2,136339.2,5260
5978571,2015,986,250800,243200,601920,300960,240768,60192,NA,7600
5978572,2015,353,26250,31500,107625,64575,21525,21525,64575,NA
5978573,2015,157,144800,68780,86880,52128,17376,0,52128,76020
5978574,2015,430,247250,237360,197800,98900,39560,0,39560,9890
5978575,2015,789,44110,80200,61754,30877,30877,6175.4,37052.4,-36090
5978577,2015,355,34950,16310,27960,11184,5592,11184,16776,18640
5978578,2015,399,35960,40455,133052,106441.6,66526,-13305.2,0,-4495
5978579,2015,478,8000,0,35200,NA,7040,3520,21120,8000
5978581,2015,851,28400,42600,31240,15620,6248,12496,12496,-14200
5978582,2015,136,8560,0,856,513.6,85.6,-85.6,0,8560
5978584,2015,336,420500,824180,126150,50460,50460,25230,50460,-403680
5978585,2015,213,18400,6900,14720,11776,2944,1472,5888,11500
5978586,2015,23,58200,27645,256080,204864,76824,25608,102432,30555
5978588,2015,664,24840,35190,86940,43470,26082,0,34776,-10350
5978589,2015,720,63120,57860,138864,97204.8,55545.6,0,55545.6,5260
5978590,2015,611,206100,199230,1009890,403956,403956,302967,605934,NA
5978591,2015,421,117240,53735,11724,4689.6,2344.8,4689.6,7034.4,63505
5978592,2015,NA,88500,41300,212400,169920,63720,63720,42480,47200
5978594,2015,802,23100,31185,50820,25410,20328,10164,30492,-8085
5978595,2015,296,337050,164780,134820,67410,40446,13482,53928,172270
5978596,2015,201,63360,55440,234432,93772.8,117216,23443.2,46886.4,7920
5978597,2015,617,24400,18300,61000,24400,30500,12200,12200,6100
5978600,2015,642,103530,49300,289884,144942,57976.8,57976.8,115953.6,54230
5978601,2015,940,85400,158600,290360,174216,145180,29036,174216,-73200
5978602,2015,269,43120,20580,194040,97020,58212,77616,38808,22540
5978603,2015,761,63350,123080,6335,5068,1267,2534,1267,-59730
5978604,2015,234,148800,143840,505920,354144,50592,50592,303552,4960
5978605,2015,938,13320,18315,65268,39160.8,19580.4,19580.4,39160.8,-4995
5978606,2015,318,491400,725760,1523340,1218672,761670,304668,304668,-234360
5978607,2015,50,118500,165900,474000,379200,47400,-47400,0,-47400
5978608,2015,915,38880,58320,62208,31104,12441.6,6220.8,12441.6,-19440
5978609,2015,196,38160,16695,152640,76320,76320,30528,61056,21465
5978610,2015,318,267280,524280,481104,384883.2,48110.4,48110.4,192441.6,-257000
5978611,2015,54,310950,304040,1243800,746280,497520,248760,746280,6910
5978612,2015,288,9750,7800,37050,25935,14820,7410,22230,1950
5978613,2015,794,340200,166320,1462860,585144,146286,292572,877716,173880
5978614,2015,405,295750,145600,29575,17745,5915,8872.5,17745,150150
5978617,2015,881,144000,280000,NA,383040,218880,0,218880,-136000
5978618,2015,440,42600,39760,195960,156768,19596,0,39192,2840
5978625,2015,667,482500,236425,434250,173700,130275,43425,86850,246075
5978626,2015,426,47400,42660,4740,2844,474,1896,1896,4740
5978627,2015,379,317520,308700,190512,133358.4,57153.6,0,114307.2,8820
5978628,2015,351,5200,2600,17680,14144,7072,-1768,0,2600
5978630,2015,417,175200,341640,245280,196224,73584,49056,98112,-166440
5978631,2015,636,466950,687690,280170,224136,56034,56034,56034,-220740
5978632,2015,945,47680,62580,157344,78672,78672,15734.4,31468.8,-14900
5978633,2015,421,62440,115960,280980,140490,56196,0,168588,-53520
5978634,2015,20,47250,20250,207900,NA,41580,62370,41580,27000
5978635,2015,682,108350,159570,260040,208032,130020,52008,156024,-51220
5978636,2015,553,16160,28280,30704,15352,6140.8,6140.8,6140.8,-12120
5978637,2015,834,332080,326150,597744,358646.4,239097.6,0,119548.8,5930
5978638,2015,89,28800,41760,120960,72576,36288,0,72576,-12960
5978639,2015,164,99800,142215,439120,175648,NA,-43912,0,NA
5978640,2015,819,5880,4410,14700,8820,2940,1470,2940,1470
5978641,2015,759,69840,101850,349200,244440,139680,34920,139680,-32010
5978642,2015,NA,60300,56280,162810,97686,16281,0,97686,4020
5978643,2015,420,95940,45305,393354,236012.4,157341.6,39335.4,157341.6,50635
5978644,2015,274,284800,413850,882880,353152,441440,176576,176576,-129050
5978646,2015,894,91600,178620,27480,13740,8244,-2748,0,-87020
5978647,2015,305,143880,281220,316536,126614.4,63307.2,-31653.6,0,-137340
5978648,2015,390,465120,910860,1488384,595353.6,744192,148838.4,893030.4,-445740
5978649,2015,118,25020,11120,67554,40532.4,6755.4,27021.6,13510.8,13900
5978650,2015,700,51300,68400,25650,10260,7695,5130,10260,-17100
5978651,2015,507,7260,7260,9438,5662.8,2831.4,-943.8,0,0
5978652,2015,376,41120,71960,197376,138163.2,78950.4,-19737.6,0,-30840
5978653,2015,172,19650,27510,11790,5895,3537,4716,NA,-7860
5978656,2015,315,79640,38915,183172,91586,18317.2,54951.6,109903.2,40725
5978657,2015,65,432000,846000,518400,362880,51840,155520,103680,-414000
5978658,2015,827,11430,10160,4572,3200.4,914.4,1828.8,2743.2,1270
5978659,2015,380,130500,60900,482850,193140,241425,-48285,0,69600
5978660,2015,552,28110,9370,101196,40478.4,20239.2,30358.8,60717.6,18740
5978661,2015,585,71400,66640,92820,64974,27846,18564,37128,4760
5978662,2015,710,34980,43725,167904,83952,50371.2,67161.6,100742.4,-8745
5978663,2015,753,41800,33440,29260,14630,14630,11704,17556,8360
5978664,NA,130,267540,521360,1337700,668850,668850,267540,802620,-253820
5978665,2015,843,24480,11220,63648,50918.4,6364.8,25459.2,25459.2,13260
5978666,2015,364,248400,244260,844560,675648,422280,253368,337824,4140
5978667,2015,670,98160,89980,196320,78528,58896,0,78528,8180
5978668,2015,83,239040,234060,NA,50198.4,21513.6,14342.4,28684.8,4980
5978670,2015,430,49500,45000,113850,79695,56925,0,22770,4500
5978671,2015,962,109350,213840,229635,160744.5,91854,0,45927,-104490
5978672,2015,763,144600,137370,708540,495978,141708,-70854,0,7230
5978674,2015,784,17280,4320,34560,20736,13824,6912,13824,12960
5978675,2015,38,68720,90195,206160,123696,61848,82464,41232,-21475
5978676,2015,750,12480,18330,12480,9984,6240,-1248,NA,-5850
5978677,2015,83,203400,98875,284760,227808,113904,0,170856,104525
5978678,2015,638,23040,34560,46080,18432,9216,4608,27648,-11520
5978679,2015,635,1530,1020,765,382.5,306,153,306,510
5978680,2015,946,30800,13475,104720,83776,31416,31416,41888,17325
5978681,2015,667,49980,24395,244902,195921.6,48980.4,24490.2,97960.8,25585
5978682,2015,115,33880,25410,111804,67082.4,22360.8,44721.6,67082.4,8470
5978683,2015,41,554960,1090100,2663808,1065523.2,532761.6,532761.6,1598284.8,-535140
5978686,2015,773,79300,36600,166530,99918,33306,0,66612,42700
5978687,2015,89,176820,172610,212184,127310.4,42436.8,0,84873.6,4210
5978688,2015,248,69840,64020,97776,78220.8,29332.8,39110.4,39110.4,5820
5978689,2015,704,155880,147220,109116,87292.8,54558,43646.4,43646.4,8660
5978690,2015,444,139040,65175,208560,83424,62568,41712,41712,73865
5978693,2015,830,47900,38320,225130,135078,90052,45026,90052,9580
5978694,2015,820,287400,277820,229920,137952,91968,91968,45984,9580
5978695,2015,154,28200,51700,115620,92496,11562,46248,23124,-23500
5978696,2015,614,55440,101640,88704,53222.4,44352,35481.6,35481.6,-46200
5978698,2015,454,123760,60690,556920,389844,278460,-55692,0,63070
5978699,2015,918,76440,147420,68796,27518.4,20638.8,20638.8,13759.2,-70980
5978700,NA,825,20880,27405,62640,31320,18792,18792,37584,-6525
5978701,2015,721,8490,11320,40752,20376,4075.2,8150.4,24451.2,-2830
5978702,2015,720,118200,55160,472800,378240,236400,0,94560,63040
5978703,2015,235,333060,325130,1532076,1225660.8,153207.6,459622.8,919245.6,7930
5978704,2015,230,98640,47950,177552,88776,35510.4,71020.8,71020.8,50690
5978705,2015,807,66360,92430,106176,74323.2,42470.4,42470.4,42470.4,-26070
5978706,2015,116,72560,63490,152376,60950.4,60950.4,-15237.6,0,9070
5978708,2015,237,15760,15760,6304,5043.2,NA,1260.8,3782.4,0
5978709,2015,150,95640,131505,449508,269704.8,89901.6,179803.2,89901.6,-35865
5978710,2015,613,581750,859200,1163500,581750,232700,232700,698100,-277450
5978711,2015,808,70400,33000,133760,80256,26752,-13376,0,37400
5978712,2015,266,83160,120960,83160,41580,8316,33264,33264,-37800
5978713,2015,309,507100,248940,1876270,750508,187627,187627,750508,258160
5978714,2015,741,36000,34000,72000,43200,14400,0,43200,2000
5978716,2015,58,25650,35910,100035,80028,10003.5,30010.5,60021,-10260
5978717,2015,746,190740,91035,NA,747700.8,467313,93462.6,186925.2,99705
5978718,2015,133,329700,649980,65940,26376,26376,13188,39564,-320280
5978719,2015,767,123900,122130,297360,148680,29736,89208,59472,1770
5978720,2015,117,4080,6800,1224,489.6,122.4,244.8,489.6,-2720
5978721,2015,363,4130,0,17759,12431.3,1775.9,5327.7,10655.4,4130
5978722,2015,245,123500,59375,197600,138320,98800,-19760,0,64125
5978723,2015,190,97400,43830,165580,82790,82790,-16558,0,53570
5978724,2015,402,27150,18100,100455,60273,40182,10045.5,40182,9050
5978725,2015,902,27810,13390,91773,64241.1,27531.9,9177.3,55063.8,14420
5978727,2015,171,223500,330780,894000,625800,357600,357600,178800,-107280
5978728,2015,432,63900,56800,25560,15336,7668,2556,15336,7100
5978729,2015,319,173550,338200,728910,364455,72891,0,291564,-164650
5978730,2015,32,56400,76140,45120,31584,22560,18048,9024,-19740
5978731,2015,788,26160,35970,130800,78480,65400,26160,52320,-9810
5978732,2015,156,8400,15680,26880,21504,13440,2688,10752,-7280
5978734,2015,823,30940,29750,86632,60642.4,25989.6,8663.2,34652.8,1190
5978735,2015,47,196000,191100,529200,370440,158760,105840,317520,4900
5978736,2015,771,267280,131070,1336400,534560,534560,133640,534560,136210
5978737,2015,702,136320,130640,504384,403507.2,100876.8,0,302630.4,5680
5978738,2015,28,1650,0,4785,1914,478.5,1435.5,1914,1650
5978739,2015,163,83460,154080,242034,193627.2,121017,96813.6,48406.8,-70620
5978741,2015,269,18360,16830,75276,52693.2,7527.6,15055.2,30110.4,1530
5978742,2015,922,37870,16230,155267,93160.2,77633.5,31053.4,93160.2,21640
5978743,2015,277,40320,67200,197568,98784,39513.6,39513.6,79027.2,-26880
5978744,2015,590,108550,200400,130260,91182,13026,-13026,0,-91850
5978745,2015,584,199500,290700,259350,103740,103740,77805,155610,-91200
5978746,2015,466,84150,123420,33660,26928,16830,3366,20196,-39270
5978751,2015,143,6240,6000,3120,2496,936,312,1248,240
5978753,2015,930,40040,77220,160160,96096,48048,0,64064,-37180
5978754,2015,596,12600,11700,45360,27216,4536,9072,18144,900
5978755,2015,186,127160,186405,419628,293739.6,125888.4,167851.2,167851.2,-59245
5978756,2015,271,72540,35340,29016,20311.2,8704.8,-2901.6,0,37200
5978757,2015,900,106350,148890,10635,4254,1063.5,4254,4254,-42540
5978758,2015,422,108900,105270,250470,125235,75141,100188,150282,3630
5978759,2015,278,12640,22120,63200,37920,6320,12640,37920,-9480
5978760,2015,687,39240,35970,129492,103593.6,64746,0,25898.4,3270
5978761,2015,126,84150,39270,100980,40392,50490,-10098,0,44880
5978763,2015,53,10800,4050,50760,20304,25380,0,10152,6750
5978764,2015,996,4420,4420,7956,6364.8,2386.8,795.6,1591.2,0
5978765,2015,481,12360,13905,25956,12978,5191.2,5191.2,5191.2,-1545
5978767,2015,530,85900,77310,120260,84182,24052,0,48104,8590
5978768,2015,885,16860,21075,69126,27650.4,27650.4,-6912.6,0,-4215
5978769,2015,827,19500,19000,33150,26520,13260,6630,13260,500
5978770,2015,665,50880,21200,15264,12211.2,3052.8,4579.2,6105.6,29680
5978771,2015,134,76950,107730,353970,176985,176985,141588,212382,-30780
5978774,2015,182,59850,85500,275310,165186,55062,27531,55062,-25650
5978775,2015,359,90600,43035,289920,202944,28992,0,57984,47565
5978778,2015,655,75520,36580,181248,108748.8,54374.4,-18124.8,0,38940
5978781,2015,264,80700,36315,161400,96840,48420,48420,64560,44385
5978785,NA,410,98800,48450,98800,79040,19760,39520,39520,50350
5978786,2015,740,87600,41610,140160,84096,42048,0,56064,45990
5978787,2015,435,69800,31410,181480,145184,18148,72592,72592,38390
5978788,2015,412,18420,23025,23946,14367.6,9578.4,7183.8,4789.2,-4605
5978790,2015,922,8490,0,40752,32601.6,16300.8,-4075.2,0,8490
5978791,2015,305,13140,3285,56502,39551.4,5650.2,11300.4,33901.2,9855
5978793,2015,740,83520,74240,334080,167040,133632,100224,66816,9280
5978794,2015,226,89040,170660,35616,28492.8,14246.4,0,14246.4,-81620
5978796,2015,235,220500,215600,639450,255780,127890,0,127890,4900
5978797,2015,826,27900,26970,100440,80352,20088,30132,60264,930
5978798,2015,865,63400,90345,82420,NA,8242,8242,32968,-26945
5978801,2015,547,412200,806080,1112940,890352,111294,445176,445176,-393880
5978802,2015,297,150640,295900,105448,73813.6,10544.8,21089.6,63268.8,-145260
5978804,2015,817,512850,1009920,2102685,1471879.5,210268.5,0,841074,-497070
5978805,2015,869,23760,9900,49896,24948,14968.8,14968.8,9979.2,13860
5978806,2015,661,55120,27030,27560,19292,5512,-2756,0,28090
5978808,2015,395,28210,24180,138229,69114.5,13822.9,-13822.9,0,4030
5978809,2015,892,7960,5970,39800,31840,7960,3980,23880,1990
5978810,2015,593,159840,306360,127872,89510.4,38361.6,0,51148.8,-146520
5978811,2015,119,143100,66780,672570,403542,336285,67257,269028,76320
5978812,2015,974,34160,15860,10248,4099.2,5124,0,6148.8,18300
5978813,2015,476,436800,645120,698880,279552,69888,279552,279552,-208320
5978814,2015,60,38040,47550,110316,66189.6,11031.6,0,66189.6,-9510
5978815,2015,905,150750,289440,678375,339187.5,271350,-67837.5,0,-138690
5978816,2015,468,85600,115560,333840,166920,66768,133536,66768,-29960
5978817,2015,503,303840,147700,881136,440568,352454.4,352454.4,352454.4,156140
5978818,2015,101,73640,142020,257740,128870,128870,25774,51548,-68380
5978819,2015,909,2130,2130,2130,852,213,0,852,0
5978820,2015,807,49350,71910,24675,12337.5,4935,7402.5,9870,-22560
5978822,2015,409,113400,155925,476280,285768,142884,95256,95256,-42525
5978823,2015,602,70840,68310,276276,193393.2,82882.8,82882.8,55255.2,2530
5978824,2015,888,41640,69400,137412,82447.2,27482.4,13741.2,27482.4,-27760
5978825,2015,474,276080,542300,110432,66259.2,22086.4,11043.2,22086.4,-266220
5978827,2015,428,211500,413600,338400,169200,33840,-33840,0,-202100
5978828,2015,492,119340,169065,334152,133660.8,33415.2,0,133660.8,-49725
5978829,2015,159,327000,160775,327000,163500,65400,98100,130800,166225
5978830,2015,831,27840,12760,116928,70156.8,46771.2,11692.8,46771.2,15080
5978831,2015,474,268520,129465,134260,80556,53704,13426,53704,139055
5978832,2015,731,2110,0,633,316.5,253.2,126.6,253.2,2110
5978834,2015,972,165600,80500,115920,46368,23184,11592,23184,85100
5978835,2015,666,365750,NA,658350,526680,197505,-65835,0,-352450
5978836,2015,639,132330,256640,52932,37052.4,15879.6,10586.4,21172.8,-124310
5978838,2015,801,4640,8700,464,371.2,232,0,278.4,-4060
5978839,2015,170,99000,90750,247500,173250,49500,24750,49500,8250
5978840,2015,184,57180,95300,68616,27446.4,34308,20584.8,13723.2,-38120
5978842,2015,551,218400,210000,524160,209664,52416,209664,104832,8400
5978843,2015,NA,51420,64275,241674,193339.2,96669.6,24167.4,96669.6,-12855
5978844,2015,394,4110,5480,10686,7480.2,1068.6,2137.2,4274.4,-1370
5978845,2015,883,56970,109720,142425,56970,28485,0,NA,-52750
5978846,2015,442,6620,4965,662,397.2,331,-66.2,0,1655
5978848,2015,720,54960,24045,54960,38472,16488,21984,10992,30915
5978850,2015,378,253800,124785,1218240,974592,487296,-121824,0,129015
5978851,2015,607,61880,86190,68068,47647.6,27227.2,-6806.8,0,-24310
5978852,2015,769,46400,66120,64960,51968,12992,25984,12992,-19720
5978853,2015,412,183480,268965,660528,528422.4,264211.2,264211.2,264211.2,-85485
5978854,2015,358,12420,5175,52164,NA,5216.4,5216.4,31298.4,7245
5978856,2015,160,257850,126060,283635,226908,141817.5,56727,113454,131790
