ID,注册时间,注册资本,行业,区域,企业类型,控制人类型,控制人持股比例
5980451,2003,4510,商业服务业,江西,农民专业合作社,企业法人,0.93
5982268,2014,8800,社区服务,江西,股份有限公司,自然人,0.84
5989411,2001,8660,社区服务,江西,农民专业合作社,企业法人,0.86
5989961,2014,280,服务业,江西,农民专业合作社,自然人,0.95
5982464,2007,6920,工业,湖南,股份有限公司,自然人,0.7
5996714,2012,490,零售业,江西,农民专业合作社,企业法人,0.51
5997494,2012,2410,零售业,广西,集体所有制企业,企业法人,0.99
5980350,2011,2080,商业服务业,湖南,集体所有制企业,自然人,0.85
5994402,2006,1980,交通运输业,山东,有限责任公司,自然人,0.59
5978813,2002,6720,服务业,山东,股份有限公司,企业法人,0.75
5991146,2000,4990,社区服务,湖北,合伙企业,自然人,0.64
5985942,2014,6630,交通运输业,广东,集体所有制企业,自然人,0.98
5984605,2011,1320,社区服务,湖南,集体所有制企业,企业法人,0.74
5989169,2010,8380,社区服务,广西,股份有限公司,自然人,0.53
5985632,2012,8270,服务业,广西,有限责任公司,企业法人,0.86
5989575,2001,3460,服务业,湖北,有限责任公司,自然人,0.78
5987492,2004,1950,社区服务,湖南,合伙企业,企业法人,0.56
5988122,2004,2570,交通运输业,广西,集体所有制企业,企业法人,0.88
5988464,2001,1240,社区服务,广东,有限责任公司,自然人,0.79
5984052,2012,2460,社区服务,湖北,农民专业合作社,自然人,0.98
5980663,2012,3210,服务业,广东,股份有限公司,自然人,0.53
5987121,2000,8490,服务业,湖南,农民专业合作社,企业法人,0.63
5987100,2014,790,社区服务,湖北,有限责任公司,自然人,0.65
5994150,2000,2000,工业,湖南,有限责任公司,自然人,0.97
5992549,2005,7210,交通运输业,福建,农民专业合作社,自然人,0.85
5983098,2009,1510,社区服务,广东,集体所有制企业,企业法人,0.66
5985407,2003,5420,商业服务业,江西,农民专业合作社,自然人,0.81
5998295,2003,3220,商业服务业,广东,股份有限公司,自然人,0.54
5979870,2010,4720,社区服务,湖北,合伙企业,自然人,0.79
5986203,2000,6090,服务业,福建,合伙企业,企业法人,0.98
5982813,2000,2320,商业服务业,广西,集体所有制企业,企业法人,0.58
5983904,2005,3890,社区服务,福建,有限责任公司,企业法人,0.55
5985880,2002,3110,商业服务业,福建,合伙企业,自然人,0.88
5997955,2004,2970,工业,湖南,农民专业合作社,企业法人,0.93
5998392,2001,5840,商业服务业,山东,股份有限公司,自然人,0.72
5998383,2003,4590,服务业,福建,有限责任公司,自然人,0.61
5989207,2010,7160,社区服务,广东,集体所有制企业,自然人,0.53
5991818,2010,6970,工业,山东,股份有限公司,企业法人,0.87
5979856,2001,2750,商业服务业,广西,有限责任公司,企业法人,0.69
5988429,2009,7180,零售业,广东,农民专业合作社,企业法人,0.87
5985038,2002,6800,零售业,广东,合伙企业,企业法人,0.56
5980735,2004,3550,商业服务业,广东,农民专业合作社,企业法人,0.92
5998947,2007,3440,商业服务业,湖北,有限责任公司,自然人,0.89
5999777,2005,2440,社区服务,湖北,有限责任公司,企业法人,0.72
5990554,2006,4930,零售业,湖北,集体所有制企业,企业法人,0.96
5979574,2004,6430,零售业,广东,有限责任公司,企业法人,1
5997844,2007,7210,服务业,湖南,农民专业合作社,企业法人,0.62
5985044,2004,3900,零售业,湖北,集体所有制企业,自然人,0.61
5989346,2014,9560,商业服务业,湖南,股份有限公司,企业法人,0.99
5988034,2012,4530,工业,湖北,股份有限公司,企业法人,0.56
5999906,2003,3000,工业,湖北,集体所有制企业,自然人,0.62
5982283,2009,3500,服务业,福建,集体所有制企业,企业法人,0.93
5987223,2004,3890,服务业,湖南,有限责任公司,企业法人,0.99
5999989,2008,1830,商业服务业,广东,农民专业合作社,自然人,0.92
5981253,2004,4070,社区服务,福建,农民专业合作社,企业法人,0.67
5999786,2012,1730,社区服务,湖南,集体所有制企业,自然人,0.69
5979187,2002,7160,商业服务业,湖北,合伙企业,自然人,0.77
5980165,2003,5890,工业,湖北,有限责任公司,企业法人,0.97
5998201,2006,4460,工业,广东,有限责任公司,自然人,0.63
5996677,2001,2460,工业,广东,股份有限公司,企业法人,0.85
5991712,2003,6800,社区服务,湖南,有限责任公司,企业法人,0.77
5997269,2007,7110,服务业,湖北,股份有限公司,自然人,0.86
5978254,2001,2620,零售业,江西,有限责任公司,自然人,0.59
5989664,2006,7590,社区服务,广东,集体所有制企业,企业法人,1
5996545,2002,1510,商业服务业,湖南,集体所有制企业,自然人,0.95
5989628,2009,1280,交通运输业,湖北,农民专业合作社,NA,0.62
5978556,2008,2000,社区服务,山东,股份有限公司,企业法人,0.93
5979826,2003,9780,零售业,湖南,股份有限公司,自然人,0.98
5983192,2008,550,商业服务业,江西,集体所有制企业,自然人,0.89
5987915,2012,2900,工业,江西,合伙企业,企业法人,0.63
5999489,2003,4660,工业,湖北,合伙企业,自然人,0.67
5986200,2000,1500,交通运输业,湖南,有限责任公司,企业法人,0.84
5984532,2006,NA,零售业,湖南,有限责任公司,企业法人,0.54
5998742,2007,3690,服务业,湖北,有限责任公司,企业法人,0.64
5997559,2001,5760,工业,江西,集体所有制企业,企业法人,0.58
5992703,2012,230,服务业,湖北,农民专业合作社,企业法人,0.52
5978203,2006,2390,零售业,福建,集体所有制企业,自然人,0.78
5984472,2007,2510,服务业,广西,集体所有制企业,企业法人,0.52
5987698,2010,2810,零售业,江西,有限责任公司,自然人,0.52
5991410,2007,4130,零售业,湖南,有限责任公司,自然人,0.59
5993155,2000,2630,服务业,湖南,农民专业合作社,自然人,0.94
5992773,2002,8630,商业服务业,湖北,农民专业合作社,自然人,0.7
5992165,2004,850,交通运输业,广西,集体所有制企业,企业法人,0.84
5985723,2008,300,社区服务,山东,有限责任公司,自然人,0.98
5982058,2006,4170,交通运输业,广东,股份有限公司,自然人,0.7
5995720,2009,8150,交通运输业,江西,合伙企业,企业法人,0.89
5982995,2004,6000,社区服务,NA,股份有限公司,自然人,0.89
5979560,2005,1870,社区服务,福建,合伙企业,企业法人,0.72
5995722,2011,5800,服务业,广东,集体所有制企业,企业法人,0.53
5994427,2002,1820,商业服务业,广西,农民专业合作社,企业法人,0.95
5983775,2006,4670,服务业,山东,合伙企业,企业法人,0.61
5993070,2008,3740,交通运输业,福建,农民专业合作社,自然人,0.89
5985424,NA,3450,服务业,福建,股份有限公司,企业法人,0.87
5978387,2002,2270,工业,福建,股份有限公司,企业法人,1
5979794,2012,480,商业服务业,湖北,合伙企业,自然人,0.7
5991790,2007,4920,社区服务,湖南,集体所有制企业,企业法人,0.79
5986007,2001,4960,NA,山东,农民专业合作社,企业法人,0.69
5989589,2012,920,商业服务业,广东,股份有限公司,企业法人,0.84
5997851,2004,4310,服务业,山东,集体所有制企业,企业法人,0.76
5994672,2004,9240,交通运输业,山东,集体所有制企业,自然人,0.65
5988558,2000,6620,商业服务业,广西,有限责任公司,企业法人,0.76
5998893,2011,1540,服务业,山东,股份有限公司,企业法人,0.58
5991963,NA,9610,商业服务业,江西,集体所有制企业,企业法人,0.87
5997981,2002,4820,社区服务,广东,有限责任公司,自然人,1
5984167,2001,4190,零售业,江西,集体所有制企业,企业法人,0.9
5993163,2000,8420,交通运输业,湖北,集体所有制企业,企业法人,0.58
5987067,2011,5170,交通运输业,江西,股份有限公司,企业法人,0.92
5995083,2009,2960,商业服务业,山东,股份有限公司,自然人,0.97
5985672,2009,2010,服务业,湖南,股份有限公司,企业法人,0.98
5986996,2006,900,交通运输业,福建,合伙企业,企业法人,0.69
5986671,2009,4850,商业服务业,广西,股份有限公司,企业法人,0.9
5985667,2014,3420,商业服务业,福建,有限责任公司,企业法人,0.6
5984470,2003,4830,零售业,广东,集体所有制企业,企业法人,0.97
5994818,2002,9220,交通运输业,广东,合伙企业,自然人,0.54
5990015,2002,5920,交通运输业,广东,农民专业合作社,自然人,0.55
5981588,2007,2270,交通运输业,广西,股份有限公司,自然人,0.98
5996415,2000,1250,社区服务,广西,股份有限公司,企业法人,0.7
5992080,2003,2700,零售业,山东,农民专业合作社,企业法人,0.94
5992161,2007,5760,商业服务业,湖北,有限责任公司,自然人,0.71
5993560,2006,730,工业,山东,集体所有制企业,自然人,0.76
5983509,2009,6260,零售业,福建,合伙企业,自然人,0.66
5984394,2005,7610,工业,福建,农民专业合作社,自然人,0.93
5984231,2002,3100,零售业,山东,有限责任公司,企业法人,0.6
5979617,2009,6390,社区服务,湖北,股份有限公司,企业法人,0.75
5999997,2013,9030,交通运输业,福建,集体所有制企业,企业法人,0.73
5992153,2013,8800,交通运输业,广西,农民专业合作社,自然人,0.68
5984019,2006,6880,NA,江西,股份有限公司,企业法人,0.64
5999635,2014,7370,零售业,广东,农民专业合作社,自然人,0.62
5990504,2009,7010,零售业,湖南,股份有限公司,自然人,0.92
5993307,2010,2490,交通运输业,山东,合伙企业,企业法人,0.96
5986377,2012,1870,服务业,江西,合伙企业,自然人,1
5986058,2004,2600,服务业,福建,农民专业合作社,自然人,0.82
5980979,2011,9650,社区服务,广西,合伙企业,NA,1
5998055,2013,6310,零售业,湖南,合伙企业,自然人,0.82
5986009,2012,6600,商业服务业,广东,有限责任公司,自然人,0.59
5999293,2010,6800,工业,湖南,合伙企业,企业法人,0.74
5999029,2000,890,社区服务,江西,合伙企业,企业法人,0.61
5980339,2004,5300,零售业,福建,NA,自然人,0.93
5990068,2014,4920,交通运输业,福建,农民专业合作社,自然人,0.94
5989268,2000,7730,商业服务业,湖北,股份有限公司,企业法人,0.94
5981297,2011,5380,服务业,江西,有限责任公司,自然人,0.57
5996131,2001,2340,商业服务业,广西,有限责任公司,自然人,0.6
5985750,2006,4430,零售业,湖南,合伙企业,自然人,0.94
5999890,2000,240,社区服务,湖南,股份有限公司,自然人,0.97
5979519,2004,2960,工业,广东,合伙企业,企业法人,0.91
5986710,2010,2360,工业,湖南,股份有限公司,自然人,0.82
5992144,2000,7910,工业,湖南,有限责任公司,企业法人,0.51
5990882,2013,7070,零售业,福建,集体所有制企业,自然人,0.54
5983338,NA,4200,商业服务业,湖南,农民专业合作社,企业法人,0.54
5982944,2009,550,零售业,湖北,股份有限公司,企业法人,0.84
5978309,2007,2170,服务业,湖北,合伙企业,企业法人,0.51
5983946,2005,870,商业服务业,江西,有限责任公司,企业法人,0.87
5983709,2009,7430,工业,广西,有限责任公司,企业法人,0.65
5979741,2013,6510,商业服务业,山东,股份有限公司,自然人,0.6
5987418,2012,1810,交通运输业,江西,合伙企业,企业法人,0.53
5980338,2009,4050,交通运输业,广东,合伙企业,企业法人,0.98
5978212,2014,7740,社区服务,山东,农民专业合作社,自然人,0.67
5996988,2011,5270,商业服务业,广东,股份有限公司,企业法人,0.58
5981404,2002,1060,工业,湖南,有限责任公司,自然人,0.99
5982055,2004,7320,商业服务业,广东,农民专业合作社,企业法人,0.73
5993795,2009,5880,零售业,福建,有限责任公司,自然人,0.51
5995769,2002,6100,零售业,湖南,合伙企业,自然人,0.99
5990128,2004,340,商业服务业,江西,有限责任公司,自然人,0.68
5982656,2005,7550,NA,湖北,农民专业合作社,自然人,0.61
5995953,2009,3830,商业服务业,湖北,有限责任公司,企业法人,0.86
5985765,2007,1320,服务业,广东,集体所有制企业,企业法人,0.79
5992014,2009,9210,社区服务,广东,农民专业合作社,自然人,0.67
5997448,2012,9500,交通运输业,江西,有限责任公司,企业法人,0.69
5993161,2004,5760,商业服务业,江西,有限责任公司,自然人,0.82
5982522,2011,510,工业,湖南,有限责任公司,自然人,0.78
5998729,2013,1130,工业,山东,合伙企业,企业法人,0.89
5983748,2012,4630,NA,山东,集体所有制企业,企业法人,0.61
5997029,2014,6410,交通运输业,湖北,农民专业合作社,企业法人,0.58
5992757,2005,NA,工业,湖北,有限责任公司,企业法人,0.97
5992609,2009,2760,零售业,山东,有限责任公司,企业法人,0.81
5992096,2010,1010,工业,山东,有限责任公司,自然人,0.69
5997785,2004,8520,零售业,山东,集体所有制企业,企业法人,0.95
5994154,2002,7740,零售业,湖北,集体所有制企业,企业法人,0.62
5988088,2000,2650,社区服务,广东,集体所有制企业,自然人,0.75
5988119,2000,2260,服务业,福建,股份有限公司,自然人,0.64
5984040,2000,6160,社区服务,江西,股份有限公司,企业法人,0.53
5979157,2012,3970,服务业,湖南,股份有限公司,企业法人,0.74
5979589,2006,9860,服务业,广西,股份有限公司,企业法人,0.8
5994284,2005,7130,交通运输业,福建,有限责任公司,自然人,0.63
5998209,2002,1050,社区服务,山东,有限责任公司,企业法人,0.55
5982886,2000,4610,工业,山东,合伙企业,企业法人,0.9
5979596,2011,9690,商业服务业,福建,集体所有制企业,自然人,0.62
5986736,2002,7400,社区服务,福建,合伙企业,自然人,0.51
5983361,2012,5190,社区服务,广东,合伙企业,自然人,0.51
5988257,2013,170,服务业,湖北,有限责任公司,企业法人,0.91
5990900,2006,4040,商业服务业,福建,农民专业合作社,自然人,0.81
5988742,2014,9390,工业,湖北,股份有限公司,企业法人,0.55
5999741,2000,8850,零售业,广东,集体所有制企业,自然人,0.53
5989878,2008,4180,零售业,江西,农民专业合作社,自然人,0.74
5981649,2006,7520,零售业,湖北,合伙企业,企业法人,0.9
5996193,2001,8460,服务业,福建,农民专业合作社,自然人,0.92
5986908,2002,3770,工业,江西,有限责任公司,企业法人,0.99
5999067,2013,6240,社区服务,福建,股份有限公司,企业法人,0.63
5997590,2008,6030,交通运输业,湖南,集体所有制企业,企业法人,0.8
5990402,2007,5990,社区服务,湖南,合伙企业,企业法人,0.82
5995291,2002,1300,工业,广东,有限责任公司,自然人,0.7
5980641,2012,6970,商业服务业,山东,集体所有制企业,企业法人,0.57
5983511,2009,6920,社区服务,山东,集体所有制企业,自然人,0.71
5996439,2010,4270,服务业,广东,有限责任公司,自然人,0.59
5982832,2007,470,商业服务业,山东,农民专业合作社,企业法人,0.91
5991286,2002,2940,服务业,广西,集体所有制企业,自然人,0.8
5990889,2009,NA,服务业,广西,有限责任公司,自然人,0.63
5979858,2012,4060,社区服务,江西,股份有限公司,企业法人,0.54
5987428,2000,3380,社区服务,广西,合伙企业,企业法人,0.76
5989809,2006,630,交通运输业,江西,股份有限公司,企业法人,0.93
